par_nr	head	sentence
69	NA	 Aeg on universaalne , kehtib ALATI JA KÕIKJAL . 
69	NA	 Ajas saab liikuda j a ei saa liikuda . 
69	NA	 Eset saab ajas liigutada ja ei saa liigutada . 
69	NA	 SELLEPÄRAST , ET ESE LIIGUB KOOS AJAGA JA AEG KOOS ESEMEGA . 
69	NA	 Ei saa olla minevikku ja tulevikku , ON AINULT OLEVIK , SEST AEG ON UNIVERSAALNE . 
69	NA	 Ta eksisteerib AINULT siin ja praegu . 
69	NA	 Ja Adojan hakkas jooksma . 
69	NA	 Kui ma saaksin vähemalt selle mõtte lõpuni mõelda , EDASI EI TULE JU MIDAGI . 
70	NA	 See on APOKALÜPSIS , mõtles Adojan , kui ta jooksis . 
70	NA	 HULLEM KUI APOKALÜPSIS . 
71	NA	 KUI ME SAADAME AJAS MIDAGI TAGASI , SAADAME ENNAST KOOS AJAGA TAGASI . 
71	NA	 ME PEATAME AJA . 
71	NA	 SEE ON SURNUD RING , AEG KESTAB SIIS MINEVIKUST AINULT SELLE HETKENI , MIL TA TAGASI SUUNATAKSE . 
71	NA	 Kustukumm lõpetab aja ja meie maailma ! 
72	NA	 Adojan nägi koridori lõpus Suure Auditooriumi ust . 
72	NA	 Siis kuulis ta sireeni . 
72	NA	" Keyes vajutas "" niiöelda "" nupule . "
72	NA	 10 minutit ! 
72	NA	 Kogu edasise aja pikkus . 
73	NA	 Ülemaailmne Ajaakadeemia aasta 2179 , 12. juuli , kl 9.50 
74	NA	" "" Me peaksime nüüd alla minema , "" ütles Keyes . "
74	NA	 Ja pisarad voolasid ta silmist . 
75	NA	" "" Pagan võtaks , "" mõtles Adojan "" See tähendab talle ikka meeletult palju . "" "
75	NA	 Mingi alateadvuses välgatanud sähvatus ei andnud talle rahu . 
75	NA	 Ta pidi veelkord oma laboratooriumisse minema . 
75	NA	 Ta hakkas jooksma . 
76	NA	 Globorgi Peakorter aasta 2179 , 12. juuli , kl 9.50 
77	NA	 President N'Mwana ja nõunik Jordan seisid püsti . 
77	NA	 Mõlemal oli käes pokaal mineraalveega . 
77	NA	 Nad vaatasid seinal asuvat suurt ekraani , millelt kuvus Ajaakadeemia Suur Auditoorium , kus oli kõik TWAINi jaoks valmis seatud . 
78	NA	 Jordan vaatas , kuidas president rääkis telefoniga . 
79	NA	 Otsus oli tehtud , käsk oli antud . 
79	NA	 Kell 10.00 vajutatakse Ajaakadeemias nupule . 
80	NA	" "" See oli õige otsus , Victor , "" lausus Jordan , kui N'Mwana oli toru ära pannud . "
80	NA	 Kümne minuti pärast vajutas Keyes Ajaakadeemias nupule ... 
81	NA	 Ülemaailmne Ajaakadeemia aasta 2179 , 12. juuli , kl 9.59 
82	NA	 Adojan jooksis . 
82	NA	 Koridori lõpust paistis Suure Auditooriumi uks . 
82	NA	" Keyes vajutas "" niiöelda "" nupule . "
82	NA	 KUI ME SAADAME AJAS MIDAGI TAGASI , SAADAME ENNAST KOOS AJAGA TAGASI . 
82	NA	 ME PEATAME AJA . 
82	NA	 SEE ON SURNUD RING , AEG KESTAB SIIS MINEVIKUST AINULT SELLE HETKENI , MIL TA TAGASI SUUNATAKSE . 
83	NA	 Kui ma ei jõua neid peatada , siis jäävad mulle veel kümme minutit , mõtles Adojan . 
83	NA	 JÄÄVAD IGAVESEKS . 
