par_nr	head	sentence
105	NA	 Grpowski küünitas ettepoole , asetas küünarnukid lauale ja köhatas kergelt . 
105	NA	 Kui köhatus võib edasi anda etteheidet , siis see tegi seda . 
105	NA	 Kui ta rääkima hakkas , kõlas ta hääl kuidagi tülpinult ja väsinult . 
106	NA	" "" Te saatsite mulle küllaltki lakoonilise kirja . "
106	NA	 Väitsite selles , et vajate eriteadlase abi ja meditsiiniga pole teie lool pistmist . 
106	NA	 Jäin teid uskuma . 
106	NA	 See on vaist , mis ei lase mul valeväljakutsete peale kohale sõita , pealegi soovitas teid Thorvald . 
106	NA	 Autos ütlesite , et teid vaevab kuri vaim . 
106	NA	 Te peaaegu ei kasuta elektrit , mis võib olla arusaadav , sest on absorbspiriitumeid , kes tõesti suudavad elektriväljaga opereerida . 
106	NA	 Te ei julge psühhiaatri poole pöörduda , kuigi iga inimene teie asemel teeks seda . 
106	NA	 Loete Strindbergi ... 
106	NA	 Te ei sõida siit saarelt minema , kuigi enamus teie asemel talitaks just niimoodi . 
106	NA	 Te olete riputanud ukse kohale kuivanud küüslauku , mis on muidugi lollus , kuid ilmselt midagi targemat teile pähe ei tulnud . 
106	NA	 Teil on valud ja kuulete hääli . 
106	NA	 Nüüd öelge mulle , noormees , mida te olete veel näinud ja tundnud , rääkige mulle kõik ära . 
106	NA	" Ja palun ärge puhuge mulle enam puskarihaisu näkku , kui tahate , et teiega tegeleks kaine eksortsist . "" "
107	NA	 Engelbrektsen vaatas Grpowskile tummalt ja tunnustavalt otsa . 
107	NA	 Ta jõi järjekordse lonksu puskarit ja püüdis seda enda kohale välja hingata . 
107	NA	 Selle juures kukkus padi ta kukla tagant ja mees lõi pea vastu seina . 
107	NA	 Ta peaaegu karjatas ja kummardus patja üles võtma , kuid väiksekasvuline poolakas oli temast kiirem , tõstis padja , heitis selle toanurka ja ütles : 
108	NA	" "" Käituge nagu mees , padjad ja alkohol teid ei aita , kui teil on tõesti kuri vaim kallal . "" "
109	NA	 Engelbrektsen tõstis käe ja osutas toanurka , kus seisis voodi : 
110	NA	" "" Seal ma magan . "
110	NA	 Lasen ruloo alla ja kujutan ette , et on pime . 
110	NA	 Varsti ma enam ei pea seda ette kujutama , sest lähebki pimedaks ... 
110	NA	 Ma olen hakanud pimedust kartma . 
110	NA	" Sellest ajast peale , kui ta esimest korda tuli ... "" "
111	NA	" "" Kes tuli ? "" "
112	NA	" "" Anna-Mona . "
112	NA	" Minu naine . "" "
113	NA	" "" Ma ei teadnud , et olete abielus . "" "
114	NA	" "" Ma olen lesk . "
114	NA	 Ma tapsin oma naise . 
114	NA	" Ma tapsin Anna-Mona ... "" "
115	NA	 Ja nüüd hakkas kahemeetrine punase habemega viiking nutma . 
116	NA	" "" Tol ööl oli päris pime . "
116	NA	 Aknakatted olid all , kuid oli palju pilvi . 
116	NA	 Siin on imelikud pilved , neist ei saja kunagi vihma . 
116	NA	 Öeldakse , et meil on polaarkõrb . 
116	NA	 Ma magasin ja nägin unes mingit õudust , ei mäleta täpselt . 
116	NA	 Ärkasin . 
116	NA	 Ja nägin Anna-Monat . 
116	NA	 Ta oli täpselt nagu päris , täpselt nagu elus . 
116	NA	 Anna-Mona ... 
116	NA	 Ma ei tahtnud teda tappa ! 
116	NA	" Ma vannun , et ei ... "" "
117	NA	" "" Ma juba ütlesin teile — ärge vanduge ! "" "
118	NA	 Toas oli nüüd täiesti valge ja akende taga ulus tuul . 
118	NA	 Engelbrektseni sõnad voolasid sellise meeleheitevooga , milline ei lase nende siiruses kahelda . 
119	NA	 Ta oli olnud üle kümne aasta abielus ja sel ei paistnud midagi viga olevat . 
119	NA	 Siis oli ta maganud ühe täiesti suvalise ja võõra tüdrukuga , kes talle ühel joomasel olemisel ette juhtus . 
119	NA	 Kuidagi oli Anna-Mona loost teada saanud . 
119	NA	 Nad tülitsesid , kuidas muidu . 
119	NA	 Atle ei mäletanud , mida ta täpselt oli öelnud , ilmselt üritas ennast kaitsta , vabandada , kinnitada , et ... 
119	NA	 Nad elasid Oslo kesklinnas seitsmendal korrusel , aken oli lahti . 
119	NA	 Anna-Mona karjus , et ta hüppab aknast alla , ta ei taha enam elada , sest mees on võtnud talt kõik , mille nimel elada . 
119	NA	 Atle ei saanud kunagi teada , kas naine mõtles seda tõsiselt või mitte . 
119	NA	 Aga naabrid olid seda karjet kuulnud ja kohtus osutus just see naise surmasoov kõige olulisemaks . 
119	NA	 Ta ise ütles , et hüppab , väitsid tunnistajad , ta kinnitas , et hüppab , et tahab surra . 
119	NA	 Anna-Mona sööstis akna juurde , Atle lähenes talle , sirutas käe välja , proovis midagi öelda . 
119	NA	 Võibolla oli ta käe liiga kiiresti ja äkitselt välja sirutanud , võibolla ta isegi puudutas Anna-Monat ... 
119	NA	 Võibolla liiga tugevalt , ta ei mäletanud enam . 
119	NA	 Naine oli tahapoole , akna poole nihkunud . 
119	NA	 Norras on madalad aknalauad ... 
119	NA	 Muidugi oli kohus , Atle oli seda talunud ükskõikselt , niipalju kui ta mäletas . 
119	NA	 Mis tähtsust võis olla kohtuotsusel , enda jaoks jääb ta alatiseks mõrtsukaks ! 
119	NA	 Ta võis olla naist tõuganud , võis olla ka mitte , seegi polnud oluline . 
119	NA	 Atle Engelbrektsen oli tapnud oma naise , keda ta armastas , oli tapnud Anna-Mona Engelbrektseni — sündinud 1963. a. 
119	NA	 Narvikis , 167 senitmeetrit pikk , pruunid silmad , kõrgharidusega ... 
119	NA	 Ta ei tulnud Oslost ära mitte tuttavate pärast , kellele ta ei suutnud enam silma vaadata ja kes niigi ei tahtnud enam temaga suhelda . 
119	NA	 Ta ei saanud enam olla selles korteris , selles linnas , sellel maal . 
119	NA	 Ta põgenes maailma äärele , alustas uut elu , veetis ürglooduse lõputute päevade ja ööde seltsis terveid kuid ja aastaid . 
119	NA	 Elas üksinda , elas ja töötas , elas ja mäletas Anna-Monat , tundis meeletut hingevalu kuni ... kuni oli hakanud tundma ka talumatut füüsilist valu , mis järgnes talle sellest võikast koopast saadik , keeras veresooni sõlme , vasardas , nõelas , torkis ... 
119	NA	 Ja siis tuli Anna-Mona tagasi . 
119	NA	 Ühel ööl ta ilmus . 
119	NA	 Kas ta kandis sedasama riietust , mida siis , kui hukkus , oli Grpowski küsinud ? 
119	NA	 Ei , vastas Atle , see oligi kõige veidram , ta kandis bikiine , nii nagu kunagi Jamaical , kus nad olid ühel rannapeol tutvunud . 
119	NA	 Aga keha , niipalju kui see oli keha , oli purustatud , nagu ka nägu . 
119	NA	 Atle mäletas selgelt kergelt õhulist ja eeterlikku veritsevat keha , milles naine oli ilmunud . 
119	NA	 Vasak näopool oli kukkumisest lõhki , põseluud paistsid , hambad olid põrutusest ajju tunginud . 
119	NA	 Ta oli selgelt näinud seda sama keha , mida ta nii ammu oli rannaliival suudelnud , ta tundis , teadis seda keha . 
119	NA	 Aga naine ... 
119	NA	 Naine oli seal ja ei olnud ka . 
120	NA	 Engelbrektsen vaikis . 
121	NA	" "" Mida te teile rääkis ? "" päris Grpowski tungivalt . "
122	NA	" "" Ta ütles , et ootab mind ... "
122	NA	 Tal ei ole seal hea , kus ta on , nii ta saatis mulle . 
122	NA	 Häält ma ei kuulnud . 
122	NA	 Seal on paha ja valus ja ma pean ka sinna minema . 
122	NA	 Siis ta kadus . 
122	NA	 Aga see oli Anna- Mona ! 
122	NA	 Uskuge mind , sellest , kui ma ta tapsin , on ju nii palju aega möödas . 
122	NA	 Kui see oleks ainult mingi süütunde ja alkoholi ajel tekkinud nägemus , oleks see pidanud ilmuma palju varem ! 
122	NA	" Ma ei ole hullumeelne . "" "
123	NA	" "" Mis sel ööl teistmoodi oli ? "
123	NA	" Oli see kuidagi eriline .. ? "" "
124	NA	" "" Ma ei tea ... "
124	NA	 Oli väga kuum päev olnud , turiste aga ei olnud . 
124	NA	 Ma vist jõin kogu päeva , õhtul proovisin endaga pisut malet mängida aga valu segas . 
124	NA	" Ei suutnud isegi oma lemmikavangut — Prantsuse kaitse Aljohhini varianti — meelde tuletada . "" "
125	NA	" "" Elekter ? "
125	NA	" Oli teil midagi sisse lülitatud ? "" "
126	NA	" "" Vist mitte ... "
126	NA	" Ma kasutan elektrit nii vähe kui võimalik . "" "
127	NA	 Grpowski tõusis ja astus akna juurde . 
127	NA	 Kõrvaltvaatajale võis jääda mulje , et ta kissitab ereda päiksevalguse eest silmi . 
127	NA	 Tegelikult eksortsist mõtles , katsus kilde tervikuks liita , katsus aru saada , mis on toimumas . 
127	NA	 Iga juhtum tema praktikas on eriline olnud . 
127	NA	 Eksortsistidel pole tegutsemisjuhendeid ega pretsedendiraamatut . 
127	NA	 Jõud , millega nad võitlevad , ei avaldu range süsteemi alusel , ei lase end kvalifitseerida ega lahterdada . 
127	NA	 Kõige tähtsam on uskuda , et nendega on võimalik toime tulla , et neid saab sundida või keelitama tagasi asuma sfääridesse , mis ei pea olema inimesele avatud . 
127	NA	 Iga ilmumine ja seestumine on toimunud mingi tasakaaluhäire faktori toimel . 
127	NA	 Kuskil on alati mingi võti , mingi detail , mis laseb selle faktori avastada ja teispoolsuse toime ... noh , kui mitte hävitada ... siis vähemasti tagasi tõrjuda . 
128	NA	" "" Te olete Anna-Monat ammu oodanud , kas pole ? "
128	NA	" Olete aastaid kartnud , et ühel ööl ta ilmub ? "" "
129	NA	 Engelbrektsen noogutas . 
130	NA	" "" Ja loete Hamletit , et oma müsteeriumi eesmärgis selgusele saada . "
130	NA	 Hamletil polnud veresööd , Atle . 
130	NA	 Hamlet otsis endale süüd , et eelolevat tragöödiat enda jaoks kuidagi õigustada , tema piin oli tegevusetuses . 
130	NA	" Aga samuti nagu teiegi , kahtlustas ta ennast hullumeelsuses . "" "
131	NA	 Norralane ei vastanud . 
132	NA	" "" Mida te minult õigupoolest tahate ? "" küsis siis Grpowski . "
133	NA	" "" Kuidas , palun ? "" "
134	NA	" "" Mida te tahate , et ma teeksin ? "" "
135	NA	" "" Ma ... ma tahan valust lahti saada . "
135	NA	" Ma tahan , et see undamine ja kriipimine kaoks , mõistate ? "" "
136	NA	" "" Aga Anna-Mona ? "" "
137	NA	 Grpowski kuulis seljatagant puskarikannust voolava märjukese vulinat , rüüpamisröhatust ja ohkavat väljahingamist . 
137	NA	 Kulme kortsutades avas ta akna , tuppa sööstis jäine augustituul , puhus ta halli juuksepahmaka sassi ja leevendas pisut ruumi läppuvat alkoholivängu . 
138	NA	" "" Ma ei taha teda enam näha . "
138	NA	 Mitte sellisena vähemalt , mitte niimoodi . 
138	NA	" Ma ei taluks seda enam ... "" "
139	NA	" "" Just nimelt . "
139	NA	 Te ei taluks seda enam välja . 
139	NA	 Mida te siis teeksite ? 
139	NA	 Valu ja kummitusnaine , kelle te tapsite — seda on liiga palju ühe inimese jaoks . 
139	NA	" Mida te teeksite , Atle Engelbrektsen , kui te seda enam ei talu ? "" "
140	NA	 Küsitu ei pidanud vastama . 
140	NA	 Nad mõlemad teadsid vastust . 
140	NA	 Ta vaikis hetke ja hoopis küsis : 
141	NA	" "" Ma olen vahel mõelnud , et kas see kõik mitte ei ole Anna-Mona kättemaks mulle mõrva eest . "
141	NA	" Selle valuga ta maksab mulle kätte — kas te ei arva nii ? "" "
142	NA	" "" Miks just siin ja miks just nüüd ? "" küsis Grpowski vastu . "
142	NA	" "" Miks just nüüd , kui te olete avastanud selle koopa , kust isegi karud ja linnud eemale hoiavad ? "" "
143	NA	" "" Arvate , et lahendus on ikkagi koopas ? "
143	NA	" Et UFO-l võib midagi sellega pistmist olla ? "" "
144	NA	" "" Unustage oma UFO-d ! "
144	NA	" See on kahekümnenda sajandi mütoloogia ! "" "
145	NA	" "" Aga vaimud on ju ka mütoloogia ? "" küsis Engelbrektsen ettevaatlikult , otsekui olles mitte päris kindel , kas söendab tunnustatud autoriteediga viimase tööalal vaidlema hakata . "
146	NA	" "" Vaadake , noormees , "" Grpowski pöördus akna juurest toa poole , "" need teie niinimetatud vaimud on millegi energeetiline ilming . "
146	NA	 Aga sellel energial pole kindlat tahket vormi või keha . 
146	NA	 Ma võin põhimõtteliselt möönda , et see teispoolsuse energia , mis möödunud sajandite jooksul on end inimestele vaimudena ilmutanud , võib tänapäeva tehnikasajandil end UFO-de näol välja pakkuda . 
146	NA	 Võin seda teoreetiliselt möönda , kuigi ise ma seda ei usu . 
146	NA	" Aga edasi see meid ei aita , ei aita mitte üks raas ! "" "
147	NA	" "" Aga UFO-d pole ju energeetika , UFO-d on täiesti füüsilised esemed . "" "
148	NA	" "" Mitte ühtki UFO-t pole keegi kunagi katsunud ! "" "
149	NA	" "" Aga on ju juhtumeid , kus ... "" "
150	NA	" "" Mitte keegi , mitte kunagi , "" lõikas poolakas . "
150	NA	" "" Aga see teadmine ei aita meid edasi . "
150	NA	 Te küsite , mida ma arvan ? 
150	NA	 Ma arvan , et nendel nõndanimetatud UFO-del pole teie juhtumiga kõigevähematki pistmist . 
150	NA	 Vaevalt Spitzbergenil kunagi midagi alla kukkunud on , või kui isegi ongi , siis oli see Nõukogude Liidu üks esimesi MIG-e , mille ameeriklased kiiresti uudishimulike silmade eest varjule toimetasid ja lasid siis käibele kumu UFO-dest . 
150	NA	 Külma Sõja ajal tehti sageli nii , et rahvusvahelisi skandaale vältida . 
150	NA	 Ma ei välista isegi , et ameeriklased MIG-i ise alla lasid . 
150	NA	 Aga olgu , see pole praegu oluline ... 
150	NA	 Rääkige mulle parem nendest sosinatest ja häältest ! 
150	NA	" Kas suudate neist mingit sõnumit välja lugeda ? "" "
151	NA	 Engelbrektsen kehitas resigneerunult õlgu . 
152	NA	" "" Sõnumit ? "
152	NA	 Ma ei tea ... 
152	NA	" Kui , siis mingit ebamäärast kutset ehk . "" "
153	NA	" "" Kutset ? ! "
153	NA	 Väga hea ! 
153	NA	" Millises keeles ? "" "
154	NA	" "" Kuidas ? "" "
155	NA	" "" Mis kuidas ? "
155	NA	 Ma küsin , millises keeles teid kutsutakse . 
155	NA	 On see norra keel ? 
155	NA	 Vene keel , esperanto , morse ? 
155	NA	" Midagi te peaksite ju sellest mõistma ? "" "
156	NA	" "" See nagu poleks mingi keel , kui järgi mõelda . "
156	NA	 Ma kuulen nagu tuhandeid erinevaid hääli , nad kiunuvad meeleheitlikult ja läbisegi . 
156	NA	 Ja see pole üheski keeles . 
156	NA	 Hääled keerlevad mu ajus , kord on vasemal , kord paremal , kiunuvad ja kutsuvad . 
156	NA	 Valus on ... 
157	NA	" "" Väga hea . "" "
158	NA	" "" Mis siin head on ? "" "
159	NA	" "" Hea on see , et te ei saa täpselt aru , mida need hääled räägivad . "
159	NA	 Liiga selge sõnum viitaks skisofreeniale . 
159	NA	 Aga kas teile pole kunagi pähe tulnud , et need hääled on küll mingis keeles , kuid mitte sellises , mida enam räägitakse . 
159	NA	" Sanskritis näiteks , või liivi ? "" "
160	NA	 Taas kehitas Engelbrektsen õlgu ja küünitas puskarikannu järele , kuid nähes Grpowski hukkamõistvat pilku , loobus oma esialgsest mõttest ja tõmbas ettevaatlikult käega läbi punaste juuste . 
161	NA	" "" Ma ei oska neid keeli . "
161	NA	 Kuidas saaksin midagi väita ? 
161	NA	" Tunnen vaid , et hääled tõmbavad mind kuhugi , kutsuvad . "" "
162	NA	" "" Kas ... ? "" "
163	NA	" "" Jah . "
163	NA	 Kuhu mujale ? 
163	NA	" Ikka sinna koopasse tagasi . "" "
164	NA	 Nii see peabki olema , mõtles Grpowski . 
164	NA	 Siis on siin vähemalt mingi loogika , mida jälgida , mis võib meid aidata ja kuidagi lahenduseni viia . 
164	NA	 Kui see üldse on lahendus ... 
165	NA	" "" Kas te loete Saxo Grammaticust ? "" küsis ta siis valjusti ja osutas peaga raamaturiiuli poole . "
166	NA	" "" Tellisin endale , kui Anna-Mona oli ilmunud . "" "
167	NA	" "" Mul oleks huvitav ja võibolla ka vajalik teada , miks te seda tegite ? "" päris Grpowski mõnevõrra sarkastiliselt . "
168	NA	" "" Mäletan kuskilt , et just "" Gesta Daneorumist "" leidis Shakespeare "" Hamleti "" algmotiivi . "
168	NA	" Ilmselt ma seostasin selle kuidagi oma sooritatud mõrvaga ja ... "" "
169	NA	" "" ... ja süütundega ja vaimu ilmumisga , "" jätkas Grpowski elavnedes . "
170	NA	" "" Jah , mõnevõrra kindlasti . "
170	NA	 Hamleti isa vaim oli ju niivõrd ehe ja realistlik . 
170	NA	 Tahtsin teada , kuidas vaimud ilmuvad . 
170	NA	 Miks nad seda teevad ? 
170	NA	" Ja lootsin ka Saxo ja Snorri töödest leida mingit vihjet Svaldbardi varasemale mainimisele . "" "
171	NA	" "" Leidsite midagi ? "" "
172	NA	" "" Ei midagi kindlat . "" "
173	NA	" "" Ma mäletan , et autos mainisite , et teie arvates on siin enne Islandi meremehi keegi käinud . "
173	NA	" Miks te nii arvate ? "" "
174	NA	" "" Ma tunnen oma ajus midagi väga vana . "
174	NA	 Need hääled pole noored ega uued , kui saate aru , mida ma öelda tahan ... 
174	NA	 Ma ei oska seda seletada , andke andeks . 
174	NA	 Suur vanadus tekitab minu arvates õudust . 
174	NA	 Vanadus või iidsus , ükskõik millise elusolendi juures , kõneleb midagi aja ületamisest , kuulumisest kuhugi üleajalisse sfääri . 
174	NA	 Ma olen näinud dokumentaalfilmi saja viiekümne aastasest inimesest , neegrist õigupoolest , ja see oli jube . 
174	NA	 Aga need hääled , mida ma kuulen ... 
174	NA	 Nad on vanad . 
174	NA	 Liiga vanad , liiga jubedad . 
174	NA	" Kõrge vanadus on õudne , see räägib millestki ebaloomulikust . "" "
175	NA	 Sugugi mitte ebaloomulikust , mõtles Grpowski . 
175	NA	 Sugugi mitte . 
175	NA	 Vanadus räägib surmast . 
175	NA	 Lähedalolevast surmast , lähenevast surmast . 
176	NA	" "" Hästi , "" ütles ta siis . "
176	NA	" "" Te peate magama , Atle . "
176	NA	 Peate katsuma magada , see kulub teile ära . 
176	NA	 Aga mina pean minema vaatama seda koobast . 
176	NA	 Te annate mulle oma auto ja joonistate kaardi . 
176	NA	 Ja siis lähete kohe magama . 
176	NA	" Kohe ! "" "
177	NA	" "" Ma pole kindel , kas te leiate selle koha kaardi järgi üles , see on kaugel , kas teate ... "" "
178	NA	" "" Ma leian selle koha üles . "
178	NA	" Ärge unustage , et ma olen eksortsist . "" "
179	NA	" "" Kas te laskumisvarustust oskate kasutada ? "
179	NA	" Kamber on sügaval , niisama sinna ei pääse . "" "
180	NA	" "" Ma esialgu vaid uurin seda kohta . "
180	NA	" Laskuma ma muidugi ei hakka . "" "
181	NA	" "" Ma tahtsin teilt küsida ... "" "
182	NA	" "" Küsige ! "" "
183	NA	" "" Ma küsin ... "" "
183	NA	 Engelbrektsen pidas pausi ja Grpowski nägi , et valu mehe peas on tugevnenud . 
183	NA	 Norralane võitles oma piinaga , kuid küsis lõpuks : 
184	NA	" "" Mis see on ? "
184	NA	" Mis toimub , mis minuga juhtub ? "" "
185	NA	" "" Ma arvan , et teid avatakse . "" "
186	NA	 Ja siis , kui Engelbrektsen oli rebinud oma geograafilisest kaardiraamatust lehe , tõmmanud sellele punase tindipliiatsiga joone , märkinud ühe koha sellel X-iga ja lehe Grpowskile ulatanud , tegi viimane õhku , norralase pea kohale äkitselt mingi liigutuse ja puudutas oma sõrmega tema paremat oimukohta . 
186	NA	 Engelbrektseni pea nõksatas ja vajus momentaalselt õlale . 
186	NA	 Mees magas . 
186	NA	 Ja Grpowski teadis , et seda und ei tule ei Anna-Mona ega ükski muu deemon häirima , sest oma kiire liigutusega oli ta joonistanud õhku Würrtzi kaitsemärgi — igivana Kabala edasiarendatud kolmemõõtmelise kujundi , mis kaitses unes . 
186	NA	 See oli märk , mida ükski eksortsist endale ei saa teha , ja ei olnud saanud ka Thorvald Mathjes , mees , kelle soovituse pärast oli kuuekümne kolme aastane Warszawa eksortsist pan Mieczislaw Grpowski , keda tema kodulinnas rahumeelse , kuid pisut seniilse ja polüglotist poepidajana tunti , sattunud Spitzbergenile võitlema jõududega , mis ei taha tunda ei aega ega ruumi . 
186	NA	 Jõududega , kelle vastu oli ta pühendanud oma elu , millise ta neile ka ühel päeval vältimatult loovutab . 
186	NA	 Selline on juba kord eksortsisti saatus ... 
186	NA	 Kuid enne , kui tuleb tema aeg , on tal päästa üks teine hing . 
186	NA	 Ja polnud Grpowski asi Engelbrektseni üle kohut mõista , selleks on teised kohad , teised mõistjad , teised kriteeriumid kui inimeste omad . 
186	NA	 Eksortsisti saatust ei valita , sellesse sünnitakse ja selle saatuse läbi ka surrakse . 
186	NA	 Kuid mitte veel täna polnud tema kord , tema järjekord ... 
187	NA	 Siis läks ta toast välja , istus lävepakule , keerutas parema käe nimetissõrme ümber Engelbrektseni maasturi võtmeid ja mõtles Hamleti isa vaimust , Islandi viikingitest ja Engelbrektseni sõnadest aga need hääled , mida ma kuulen ... 
187	NA	 Nad on vanad . 
187	NA	 Liiga vanad , liiga jubedad . 
187	NA	 Ta õngitses oma odava ülikonna põuetaskust suupilli , nuuskas nina ning hakkas mängima . 
187	NA	 Kaua istus ta ukselävel ning imes suupillist välja kurblikku viisi . 
187	NA	 See polnud mingi rituaal ega pühendumine , see oli vajadus enda poolt esile kutsutud elava muusika järele , vajadus kanda oma tajud Keskendumisele . 
187	NA	" Alles siis , kui ta oli suupilli tasku tagasi pannud , ning mälestused minoorsetest helistikest haihtusid Spitzbergeni karmi tuule ulgumisse , sai poolakas aru , et oli mänginud igihaljast "" Kingston Towni "" , lugu , ilmselt mille saatel oli noor Atle Engelbrektsen oma väljavalituga alasti Jamaica kuumadel liivadel tantsinud ja uskunud , et elu koosnebki õnnest , armastusest ja kuumadest elavatest sosinatest ... "
188	NA	 Jäised sosinad tuhandetest surnud meeltest siin , maailma jäisel äärel ja kunagi nii kuuma , armastava ja hõõguva ihu moondunud kujutus , mis öösel kummitab ja peibutab sellesama , nooruses nii ihaldatud kehaga ... 
188	NA	 Kontrastid ... 
188	NA	 Millele võivad need olla suunatud ? 
189	NA	 Peibutab ? 
190	NA	 Külmad , kutsuvad sosinad ... ? 
191	NA	 Grpowski sööstis lävepakult , tormas tuppa ning avas oma suure kohvri , mille vastu Spitzbergeni tolliametnik , polnud vähimatki huvi tundnud , võttis sellest kroomitud lahtikäiva akumulaatoriga kolmnurga , inimnahast kolmnurkse pilotkamütsi , kolmeharulise pronksnoa ja täiesti läbipaistmatud mustad prillid — kolmesilma prillid . 
191	NA	 Nendest peaks täna piisama , arvas ta . 
191	NA	 Igaks juhuks lisas ta ka oma reisipauna pisikese Nokia tõlkearvuti . 
192	NA	 Siis läks ta autosse , käivitas selle kobamisi , võttis galopeerides kohalt ning mõtles mõnevõrra ehmunult , kas ta maasturiga ka sama hõlpsasti toime saab , kui sellega , mis teda koopas ees ootab . 
192	NA	 Aga toime sellega ta saama pidi . 
192	NA	 Sest teist võimalust polnud antud . 
192	NA	 Vähemasti mitte täna , mitte temale , mitte Atle Engelbrektsenile , mitte Spitzbergenile . 
193	NA	 Tagasi jõudis ta alles ööhakul , kui päike siras eredamalt kui päeval ja linnud olid vaikinud . 
194	NA	 Kolmeharulist pronksnuga tal enam ei olnud . 
195	NA	 Kuid see-eest oli tal üks kõrv vähem . 
196	NA	 Grpowski ei hakanud Engelbrektseni äratama . 
196	NA	 Kiiresti leidis ta esmaabikarbi ja ravis ennast niipalju , kui oskas — niipalju , et kohusetundlik tolliametnik ei tunneks kõrvasideme vastu ülemäärast huvi . 
196	NA	 Siis istus ta ikka veel magava norralase kõrvale , võttis põuetaskust viimase kaardi ja hakkas selle teisele poolele kirjutama . 
197	NA	 Ta kirjutas kaua , sest norra keelt on keeruline kirjutada ning tal oli palju kirjutada . 
197	NA	 Lisaks tegi puuduv kõrv , hoolimata kõigist meditsiinilisest ja parameditsiinilisest vahenditest , tugevat valu ... 
197	NA	 Ilmselt sama suurt valu , kui Engelbrektsen tundis . 
197	NA	 Või oli tundnud ? 
198	NA	 Kui ta kirja valmis sai , jättis ta selle lauale , asetas raskuseks peale pooltühja puskarikannu , korjas kokku tühjad mineraalvee pudelid , pühkis igast võimalikust kohast oma sõrmejäljed , läks autosse ja sõitis minema . 
198	NA	 Longyearbyeni lennuväljale , et jõuda veel varahommikusele Oslo lennule . 
199	NA	 Ta jõudis sellele ja Engelbrektseni maastur jäi tühjalt lennuväljale seisma . 
200	NA	 Aga Grpowski hüvastijätukiri oli järgmine : 
201	NA	 Kallis sõber , ( kõigile inimestele , keda Growski tundis , alustas ta kirja kirjutamist , just sellisete sõnadega ) Te loete seda juba siis , kui mina olen lennukis , mis viib mind tagasi Oslosse . 
201	NA	 Ma ei hakanud Teid äratama , sest selleks puudus igasugune põhjus ja tõttöelda ka võimalus — Teie uni lõpeb ( lõppes ) täpselt kindlaksmääratud ajal. 
201	NA	 Mul ei ole kerge neid ridu kirjutada ja seda mitmel põhjusel , millest pan kohe kuuleb ( loeb ) . 
201	NA	 Teie valud , niipalju , kui need valud olid , peaks nüüd olema murtud . 
201	NA	 Muud hädad , hääled sealjuures , kardan et mitte . 
201	NA	 Ülejäänu on Teie enda kätes . 
201	NA	 Teie probleem oli erakordne ja mitte lihtne , lubatagu mul seda öelda . 
202	NA	 Ma ei kirjuta detailselt , mis koopas juhtus , sest seda on sõnades raske edasi anda ( küllap pan mõistab , mida tahan öelda , sest tal endalgi oli raske sõnades oma üleelamisi kirjeldada ) . 
203	NA	 Teie juhtumist ... 
203	NA	 Olite juhuslikult avastanud siin maailma otsas ühe koopa , mis lõppes veidral kombel suletud kambriga . 
203	NA	 Seal hakkas teile sisse kuri vaim , tekitas valu , sosinaid ja hirmsaid nägemusi . 
203	NA	 Nägite oma tapetud naise ilmutist , teid tõmbas sinna koopasse tagasi . 
203	NA	 Ühesõnaga , te piinlesite . 
203	NA	 Ma leidsin koopa hõlpsasti , kuigi veel täpselt ei teadnud , mida mul teha tuleb . 
203	NA	 Mul olid oma kahtlused , aga ... kõigest järjekorras . 
204	NA	 Koopasuu oli kitsas nagu kirjeldasite , ronisin siiski sinna sisse . 
204	NA	 Mitte sügavale , vaid paar meetrit . 
204	NA	 Mõtlesin , et tunnen end otsekui hauas ja kuidas pan küll oli söendanud sinna sisse ronida . 
204	NA	 Kummati see mõte mulle meeldis , sest seletas nii paljugi . 
204	NA	 Seletas ka teie uurimusi alg-Hamleti üle . 
204	NA	 Te polnud kartnud , ronisite kohe koopasse , ronisite hauda ... 
205	NA	 Te otsisite surma , mu sõber , teil on alateadlik tugevdatud süükompleksist tingitud surmasoov . 
205	NA	 Seepärast te läksitegi meelsasti koopasse — nägite selles alateadlikult hauda ja teid tõmbas sinna . 
205	NA	 Ka Hamletil oli surmasoov , ta mõtles enesetapule , elas läbi süü- ja häbitunnet ja seadis oma toimetamised nõnda , et need vältimatult said lõppeda ainult surmaga . 
205	NA	 Tema isa vaim oli ettekuulutus surmast , mitte ainult sõnumitooja , ärge seda unustage . 
205	NA	 Hamlet otsis vabanemist oma valust ja suutis seda leida ainult surmast . 
205	NA	 Tema monoloog oli tüüpiline enesetapja monoloog , nagu ka teie oma ... 
206	NA	 Teil oli õigus — koobas polnud tühi . 
206	NA	 Mis ka poleks olnud sinna kambrisse müüritud , ( just nii see oli ! ) oli ta nüüd valla pääsenud . 
206	NA	 Kuid ta oli ikka veel aheldatud ühe kütkega kambrisse . 
206	NA	 Loits ( küll juba nõrgenenud ) hoidis teda endiselt kinni ja koopas kaugemale ta ei pääsenud ( pääse ) . 
206	NA	 Küll oli aga see energia jõudnud Teieni kanali luua . 
206	NA	 Olin ennist öelnud , et teid avatakse . 
