par_nr	head	sentence
116	NA	" Meid ei huvitanud , kes ja kuidas praeguse elu maailma lõi , meid ei huvitanud mitte selle elu alge päritolu , vaid selle saladuste mõistmine . "" "
117	NA	" "" Kas see pole üks ja sama ? "" "
118	NA	" "" Kas Yarlai oli või mitte — sel pole meie jaoks mingit tähendust . "
118	NA	 Ma võin ennast muuta kentauriks , kui soovin . 
118	NA	 Loomise Raamatus pole aga kentauridest ega sellest , et üks olend ennast teiseks võib muuta , sõnagi . 
118	NA	" Järelikult pole meie Yarlaist ... "" "
119	NA	" "" Aga kas siis Yarlai oli või mitte ? "" "
120	NA	" "" Kes seda teab ? "
120	NA	 On's see üldse oluline ? 
120	NA	 Preestrid leidsid , et Yarlaile tuleb pidevalt tänulik olla , näidata oma alandust ja hardameelsust . 
120	NA	 Nad sirgeldasid oma Raamatusse , et esimesed Suurkhaanid tulid otse Yarlai ihust ja sestap peavad preestrid koos khaanidega alati valitsema , palvetama ja tänama . 
120	NA	 Nad tahtisd võimu ! 
120	NA	 Meie tahtsime muidugi ka . 
120	NA	" Ja ilma igasuguse Yarlai kultuseta ! "" "
121	NA	" "" Aga kus siis teie võimed ja võlukunst pärit on , kui mitte Yarlailt ? "" "
122	NA	" "" Aga me ei tea ju ! "
122	NA	 On ja kõik ! 
122	NA	 On võlukunst siit maailmast või mõnest teisest , on ta Yarlailt , Farlikilt või kelleltki muult ? 
122	NA	 Kust meie teame ? 
122	NA	 Tähtis on see , mida me suudame . 
122	NA	" Kui on antud võimed , tuleb neid kasutada . "" "
123	NA	" "" Ja milleks te neid kasutate ? "" "
124	NA	" "" Noh , praegu me taastame vanu kunste . "
124	NA	" Kunagi , kui tuleb aeg , siis ... "" "
125	NA	 Stanovold ei öelnud , mis tuleb siis , kuid Eloan võis aimata . 
126	NA	" "" Ja sa ei karda seda kõike mulle rääkida ? "" "
127	NA	" "" Tead , meie juures ei käi eriti inimesi ... "
127	NA	 Lobiseda ja vanu aegu meelde tuletada on alati meeldiv . 
127	NA	" Pealegi ei räägi sa sellest kellelegi . "" "
128	NA	 Stanovold oli vana , kuid mitte nii vana , et Guuli ja Bulati sõda mäletada . 
128	NA	 Kui Eloan seda küsis , siis võlur ainult naeris paljutähendsulikult . 
129	NA	" "" Kui ma võin end kentauriks moondada , siis ... ? "" "
130	NA	 Nojah , siis ta võis ju ennast kelleks tahes moondada . 
131	NA	" "" Me elame kauem kui harilikud inimesed . "
131	NA	 Ja preestrid teavad seda . 
131	NA	" Seepärast ei peagi nad meid Yarlaist pärit inimesteks . "" "
132	NA	" "" Kas sa saad mind aidata , Stanovold ? "" küsis Eloan lõpuks . "
132	NA	" "" Sa tead , miks ma tulin . "
132	NA	 Ja kui sa mind aitad ... 
132	NA	" Ma võin kunagi ... "" ja samas ta vakatas ning hammustas huulde . "
133	NA	" "" Suurkhaani naiseks saada , tahtsid sa öelda ? "
133	NA	 Ja siis võlureid tänutäheks aidata ? 
133	NA	" Aga sinu meremees ? "" "
134	NA	" "" Ma ei mõelnud seda nii ... "" kogeles ta punastades . "
134	NA	" "" Ma tahan Rigvinoriga abielluda . "" "
135	NA	" "" Sa ei pea häbenema . "
135	NA	 Üle saja aasta pole ma näinud kedagi Berdookiast , kes oleks tulnud siia paluma . 
135	NA	 Sinu usaldus ja lootus on mulle piisavaks tänuks . 
135	NA	 Ma ei taha sinult midagi . 
135	NA	" Aga mida sa minult tahad ? "" "
136	NA	 Eloan ohkas . 
136	NA	 Miks ta oli tulnud ? 
136	NA	 Millele ta lootis ? 
136	NA	 Kas Rigvinor oli veel elus ? 
137	NA	" "" On , "" ütles Stanovold . "
138	NA	" "" Ma tahan olla temaga , "" ütles ta siis . "
138	NA	" "" Nüüd ja igavesti . "" "
139	NA	 *** 
140	NA	 Kui Stanovold kentauri veristas , pigistas Eloan silmad ja kõrvad tugevasti kinni . 
140	NA	 Ta teadis , et nende olendite karjad elavad võlurite rohumaadel ainult selleks , et oma isandatele ohverduseks verd pakkuda . 
140	NA	 Eloan ei huvitanud , kellele ja milleks kentaure ohverdati . 
140	NA	 Ju siis nii pidi olema . 
141	NA	 Ta ei näinud , mida Stanovold verega tegi . 
141	NA	 Eloani silmi kattis tihe villarätt . 
141	NA	 Ta kuulis võlurit mingis keeles rääkivat , ta tundis tervaid ja ebameeldivaid lõhnu , kui Stanovold midagi kentauri verega keevasse patta poetas . 
141	NA	 Siis hakkas ta teadvus vaikselt kuhugi hääbuma . 
141	NA	 Stanovoldi karjamaja jäi maha , ta kuulis kohinat , mere kohinat , lainete laksumist vastu kivisid , laulu , tundis soolakat veelõhna . 
141	NA	 Ja korraga ta teadis , et Rigvinor oli elus ja päris lähedal . 
141	NA	 Väga lähedal ... 
142	NA	" "" Eloan ? "" sositas Rigvinor . "
142	NA	" "" Eloan ... "" "
142	NA	 Aga Lhu kahkjad huuled ei vastanud , vaid suudlesid ta nägu . 
142	NA	 Merineitsi kalasaba peksis ekstaasis tugevalt vastu vett , pritsmed lendasid Rigvinori seljale . 
142	NA	 Oma jalgade vahel tundis mees , kuidas soomused ta nahka kraapisid , peaaegu veristasid seda . 
142	NA	 Lhu sile ja karvadeta ihu vastas iharuses iga ta liigutusele , täpselt nii nagu Eloan seda oli teinud . 
142	NA	 Küüned tungisid ta selga . 
142	NA	 Täpselt nii ... nagu Eloan ... 
143	NA	" "" Eloan ? "" "
144	NA	" "" Rigvinor ? "" karjatas Eloan ja viskles karunahast vaipadel Stanovoldi hütis . "
144	NA	 Poolteadvusetus seisundis tundis ta mehe keha lõhna , tundis tema käsi enda ümber , tundis teda enda sees . 
144	NA	 Hoomamata , et oli endalt kõik riided seljast rebinud , lõdvestus ta keha jumalikus naudingus ning ta pisaratega segunenud rõõmukarjatused sumbusid huultel naerusuiseks oigamiseks . 
145	NA	" "" Rig ... "
145	NA	" Mu kallis Rigvinor ... "" "
146	NA	 Stanovold vaatas Eloani ekstaasi kurjakuulutava muigega pealt . 
147	NA	 Nad ei jõudnud rannani . 
148	NA	 Torm tuli ootamatult ja äkki , otsekui Kol-Derathi vihahoog . 
149	NA	 Rigvinori käed klammerdusid Lhu keha ümber , hoidisd tema rindade alt kinni , suu sosistas kõrva ergutussõnu , kuid torm oli liiga tugev . 
149	NA	 Sellise lainetusega ujus Lhu tavaliselt vee all , kust veepinna möllamine võis paista nagu tormipilvede raevutsemine taevalael . 
149	NA	 Lained pillutasid neid vahus ühelt harjalt teisele , Rigvinori hingamisteed täitusid veega ja viimane , mida ta mäletas , oli merineisti juuste hõrk aroom . 
150	NA	 Lhulahantlekinlekhlustina ei pidanud Rigvinori haaret esiteks selleks , mis see tegelikult oli . 
151	NA	 Koolnukrambiks . 
152	NA	 Kui torm vaibus ja ta lõpuks aru sai , et ta rindu kogu aeg nii erutavalt pitsitanud sõrmed kuuluvad surnule , rebestas raugeva tormituule vilinat kurb , meeleheitlik ja valus ulgumine . 
152	NA	 Lhu eleegia kõlas üle mere , põrkus vastu Berdookia rannakaljusid ega vaibunud enne hommikut . 
153	NA	 *** 
154	NA	 Et kalurid rannalt uppunud Rigvinori surnukeha leidsid , kuulis Eloan alles siis , kui ta oli oma retkelt tagasi jõudnud . 
154	NA	 Ta ei uskunud seda oma meeleheites . 
154	NA	 Rigvinor oli ju elus , veel hiljuti oli ta elus olnud , ta oli seda tundnud ... ja veel kuidas tundnud ... 
155	NA	 Aga kui ta Olgale ütles , kus oli käinud ja mida läbi elanud , põrkus naine oma kasutütrest võpatades eemale . 
156	NA	" "" Võlurid , "" pomises ta hirmunult . "
156	NA	" "" Kuidas sa julgesid ? "
156	NA	" Kuidas sa võisid ? "" "
157	NA	" "" Ma pidin teadma , "" nuttis Eloan . "
158	NA	 Olga tegi kolme üksteise vastu surutud sõrmega õhku viisnurgamärgi , mis pidi kaitsma kurjade vaimude ja võlurite eest . 
159	NA	" "" Sa oled neetud , "" kuulutas naine siis . "
159	NA	" "" Ja ära oled sa neednud ka Rigvinori mälestuse . "
159	NA	" Tema hing ei lenda enam tagasi Igaviku Isanda juurde ega ühine Yarlaiga . "" "
160	NA	 Kõigi surnute hinged lendavad peale surma Igaviku Isanda juurde , ühinevad seal oma loojasse , et leida igavene rahu . 
160	NA	 See on ainus ja lõplik tänu , mida surelik saab oma loojale pakkuda , et nii lunastada tema ohverdus . 
160	NA	 Iga naasemata hing võtab tükikese Yarlaist ja läheb Farlikile . 
160	NA	 Kui saabub Lõpp peab , Yarlai Farlikile vastu astuma ... 
161	NA	" "" Rigvinor oli elus , ma olin temaga . "
161	NA	 Ja ma olen selle eest Stanovoldile tänulik . 
161	NA	" Sest tema andis mulle viimase võimaluse . "" "
162	NA	" "" Ta andis sulle võimaluse teenida Farlikki , "" hüüatas Olga allasurutud häälel . "
162	NA	" "" See nurjatu kasutas sinu kallal musta maagiat , et teie hinged oma Isandale pakkuda . "" "
163	NA	 Eloan tõusis julgelt püsti ja võttis Olga vanadusest kortsulised põsed oma pihkude vahele . 
164	NA	" "" Ma ei tea , mida võlur tegi . "
164	NA	 Võibolla ta teadis , et Rigvinor sureb varsti . 
164	NA	 Me ei rääkinud sellest , ma pidin tagasi kiirustama . 
164	NA	 Aga ta andis mulle võimaluse nautida viimast korda Rigvinori armastust . 
164	NA	 Ja kui see oligi must maagia , siis ma ütlen , et see maagia on kauneim maailmas . 
164	NA	 Ma kasutasin kõiki oma võimalusi . 
164	NA	" Nagu sa nõudsid . "" "
165	NA	 Olga ägas . 
166	NA	" "" Sa rumal tüdruk ... "
166	NA	 Armastuse nimel tohib kasutada ainult armastust , oma armastust , ei midagi muud . 
166	NA	" Sul olid kõik võimalused maailmas , sest armastus annab sulle kõik võimalused . "" "
167	NA	" "" Ja ma kasutasin neid ! "" "
168	NA	" "" Ei ! "
168	NA	 Sa kasutasid võõra maailma võimalusi ... 
168	NA	 Kurjuse Jõude . 
168	NA	" Kellelgi pole õigust kasutada oma huvides teispoolsuse jõude ! "" "
169	NA	" "" Ma pikendasin meie armastust . "
169	NA	 Ma pikendasin oma elu ühe õnneliku hetke võrra . 
169	NA	" Ja keegi ei saa mind hukka mõista . "" "
170	NA	" "" Sa oled neetud . "" "
171	NA	" "" Ma pole neetud . "
171	NA	" Ma olen õnnistatud . "" "
172	NA	 Ja ta teadis seda . 
173	NA	 Maal surnud meremeeste surnuaed asus linnast kahe versta kaugusel aiaga piiratud tehismuulil , mida ümbritsesid suured rannakivid . 
173	NA	 Eloan läks oma armastatu hauale hilja õhtul ja üksi , nagu oli läinud temaga kohtuma liivasele rannaribale . 
173	NA	 Kalmistuväravalt hakkas ta kõrvu kaunis ja igatsev laul keeles , mida ta kunagi varem kuulnud polnud . 
173	NA	 Kui ta Rigvinori hauale lähenes , nägi ta , et seal oli veel keegi . 
174	NA	 Ta tundis ta ära . 
174	NA	 Roheliste juustega naisenägu merest . 
174	NA	 Merineitsi . 
175	NA	 Lhulahantlekinlekhlustina põrnitses oma võistlejat kurjade ja hämaruses kiirgavate silmadega . 
175	NA	 Ta lebas haual ja oli end üle kivide vinnates veriseks kriimustanud . 
175	NA	 Kui Eloan veel ühe sammu haua suunas tegi , hakkas ta tigedalt sisisema . 
176	NA	 Alguses Eloan ei mõistnud , kuid siis talle meelestus see soolase õhu lõhn , lainete laksumine , laul — seesama laul — siis , kui tema ja Rigvinor olid viimati ... 
177	NA	 Ta sai aru , kuid ei suutnud seda uskuda . 
178	NA	 Merineitsi vaikis äkki , puuris oma võikad silmad Eloanile , tema sisse ja tardus ... 
179	NA	" "" Ta on minu , sa varastasid tema minult ! "" kuulis Eloan võigast laulu . "
180	NA	 Mille ma varastasin , ma olen teda kogu aeg armastanud . 
180	NA	 Kas armastust saab varastada ? 
180	NA	 Hoopis sina oled varas ! 
180	NA	 Varas ja väljapressija ... 
181	NA	 Aga enne , kui mõtted tema huultel sõnadeks vormusid , enne , kui ta jõudis haarata maast kivi , et seda merielajat visata ... jõudsid merineisti sõnad tema teadvusesse . 
181	NA	 Ja ta mõistis kõike . 
182	NA	 Eloan ei öelnudki nii merineitsile ühtegi sõna . 
182	NA	 Ja nad põrnitsesid kaua üksteist õhtuhämaruses , kuni Lhulahantlekinlekhlustina pöördus ja üle kivide roomama hakkas . 
183	NA	 Eloan aitas ta vette . 
184	NA	 *** 
185	NA	 Kui Hogmond oma tütrest uudiseid kuulis , oli ta alguses maruvihane . 
185	NA	 Siis — olles ära kuulanud ülempreester Neglai Gu — ta rahunes ja tundis end isegi uhkena . 
185	NA	 Mõelda vaid — olla Yarlai pühast vaimust eostatud tütre isaks . 
185	NA	 Seegi avaks talle Suurkhaani juures palju võimalusi . 
185	NA	 Kas just kõik maailmas , aga ikkagi üsna palju . 
185	NA	 Preestrid rääkisid Hogmondile , et tüdruk , kes on käinud Getmanne tipus ja seal ... 
185	NA	 Yarlai poolt välja valitud ... on õnnistuseks kogu maailmale . 
185	NA	 Ja khaani pojapojast saab kindlasti kunagi Berdookia preestrite valitseja . 
185	NA	 Tema , kes oma jumaliku ühenduse tõttu lõpetab Loomise Raamatu . 
186	NA	 *** 
187	NA	 Aga Eloani poeg ei lõpetanud Loomise Raamatut . 
188	NA	 Ja Eloan ei näinud oma poega kunagi . 
189	NA	 Olga oli see , kes armastusest ja kaastundest sureva kasutütretütre vastu kalasabaga imiku lossiaknast merre uhas ning hoolitses , et preestrid sellest kunagi teada ei saaks . 
190	NA	 Ka merirahvast polnud Loomise Raamatus . 
191	NA	 Olga ei saanud kunagi teada , et lossi akna all ootav Lhu oma ja samas nii võõra pojaga kaugustesse ujus . 
192	NA	 Olga ega keegi teine saanud kunagi teada , kes olid tegelikult need hääled , kes öösiti meremeeste kalmistul kurvahäälselt laulsid . 
193	NA	 Kui murest murtud Hogmond Olgaga oma pühakuks kuulutatud tütrest Eloanist juttu tegi , vastas naine : 
194	NA	" "" Tal olid kõik võimalused maailmas oma armastusega toime tulla . "
194	NA	" Aga ta valis vale tee . "" "
195	NA	" "" Millise armastusega ? "" "
196	NA	" "" Selle ühe ja ainsaga , mis tal oli . "" "
197	NA	 Aga nad mõistsid selle all erinevaid asju . 
