par_nr	head	sentence
115	NA	" "" Oh ei , loomulikult . "
115	NA	 Meid on neli . 
115	NA	 Ainult , et ülejäänud tegelevad vaid muusika ja surnunautimisega . 
115	NA	" Teadus on ainult minu pärusmaa . "" "
116	NA	" "" See on üks sitane teadus ! "
116	NA	 Ja sa ise oled koletis ! 
116	NA	 Teid tuleb hullumajja panna . 
116	NA	 Ei , teid tuleb tuleriidal põletada ! 
116	NA	" Just ! "" "
117	NA	 Kurk oli sellest purskest üllatunud . 
118	NA	" "" Kuidas ? "
118	NA	" Ma lootsin , et te ühinete meiega . "" "
119	NA	" "" Mina ! "
119	NA	 Nekrofiilidest pervertidega ! 
119	NA	" Satanistidega ! "" "
120	NA	" "" Meie ei ole satanistid ! "" "
120	NA	 Kurgi hääl oli terav . 
121	NA	" "" Põletada tuleks teid ! "" "
122	NA	" "" Meie ei ole perverdid ! "" "
123	NA	" "" Kuradi neetud värdjad ! "
123	NA	" Põletada ! "" "
124	NA	" "" Ise tead . "" "
125	NA	 Kurk astus ukse juurde ja viipas veel kolm tüüpi sisse . 
125	NA	" "" Tule kaasa . "" "
126	NA	" "" Käige põrgusse ! "" "
127	NA	" "" Tule , tule "" "
128	NA	" "" Otsige oma koolnud kaunitarid üles , jätke mind rahule ! "
128	NA	" Tahate mind tappa ! "" "
129	NA	" "" Seda luksust me sulle juba ei võimalda . "" "
130	NA	 Nad haarasid vasturabeleva mehe kinni ja tassisid ta õue , värava taga ootavasse autosse . 
130	NA	 Seal sidusid nad ta silmad kinni . 
131	NA	 Pärast mitte eriti pikka autosõitu visati ta masinast kuhugi liivale ja jäeti sinna . 
131	NA	 Skript ei suutnud oma õnne uskuda . 
131	NA	 Nii lihtsalt ta nende käest pääseski . 
131	NA	 Ta rebis sideme silmadelt . 
131	NA	 Südantlõhestav hirmuröögatus vallandus mehe kurgust . 
131	NA	 Meeletu pilk ühele poole — sadade kilomeetrite viisi kihutasid talle vastu metsad , majad , teed — iga viimane kui pilv ja rohulible . 
131	NA	 Vasemal — röögatu avarus keset aleveid , külasid , linnu . 
131	NA	 Skript varises liivale , peites pea kätega . 
131	NA	 See neetud avarus . 
131	NA	 Hirmuhigi kehalt voolamas , pilutas mees üht pungis silma ja heitis pilgu öötaeva poole . 
131	NA	 Miljardite kilomeetrite viisi tühjust , TÜHJUST , TÜHJUST . 
131	NA	 Ulguva röögatuse saatel kukkus Skript kätega jõe kaldaliivas kraapima . 
131	NA	 Peitu , varjuda , eemale sellest tapvast universumist , kus sa oled kui tolmukübe — iga tuulehoog tõstab või lömastab su . 
132	NA	 Küüned murdunud , kraevahe mulla-liivasegu täis , pressis Skript end kitsasse urgu , seda pidevalt pikemaks , sügavamaks kaevates . 
132	NA	 Kaitsvad seinad ümberringi külgi riivamas mõjusid turvaliselt . 
132	NA	 Paari-kolme meetrise käigu lõppu uuristas mees endale pisut suurema pesa , kus sai end hädavaevu kerra tõmmata . 
132	NA	 Keha oli kui tuld täis , sinine , verine . 
132	NA	 Ta polnud hommikust saadik midagi söönud , närvipinge ja füüsiline töö muutsid söögivajaduse kohutavaks ihaks . 
132	NA	 Need mõned vihmaussid , mis ta leidis , kõhtu ei täitnud . 
132	NA	 Värisedes ja meeltesegaduses jäi Skript vastu hommikut rahutusse ja painajalikku unne . 
133	 5 . 	 5 . 
134	NA	 Ta ärkas kellegi äreva sosistamise peale . 
135	NA	" "" Vahi , mingi käik . "" "
136	NA	" "" Kust see siia sai ? "" "
137	NA	" "" Mai tea . "" "
138	NA	 Skripti peas ujus meeletu udu ja virrvarr . 
138	NA	 Nälg tahtis silmanägemist ära võtta . 
138	NA	 Hüsteeriliselt vahtis ta ähmaste silmadega käigusuudme poole . 
138	NA	 Iga krõpsatus pani teda võpatama , iga võpatus lõikas nagu noaga tema räsitud ihu , sundides teda hambaid kiristama . 
138	NA	 Keegi väike poiss ronis ettevaatlikult käiku . 
139	NA	" "" Kas sul tikke on ? "" küsis too kelleltki oma selja tagant . "
139	NA	 Poiss sikutas käe tagasi ning saanud toosi , tõmbas tiku põlema 
140	NA	 Leek valgustas tunnelit ja selle taga sadu-sadu kilomeetreid kohutavalt avarat ilmaruumi . 
140	NA	 Urahtades sööstis Skript edasi ja rabas kindla haardega poisi kõrist . 
140	NA	 Karjatust lämmatades lõi Skript teise käe näppudega poisile silma , üritades jõuda ajuni . 
140	NA	 Tõmmeldes ja korisedes kadus laps sõbra vaateväljast . 
140	NA	 Kisades pani see alevi poole jooksu . 
140	NA	 Näljas Skript lõi hambad surnud poisile kätte ja rebis näljakustutuseks suutäite kaupa verist liha . 
141	NA	 LÕPP 
